id,name,latitude,longitude,zip_code,puma_name,rating_adj,American (New),American (Traditional),Asian Fusion,Bagels,Bakeries,Bars,Breakfast & Brunch,Burgers,Cafes,Caribbean,Chicken Wings,Chinese,Cocktail Bars,Coffee & Tea,Delis,Desserts,Diners,Dominican,Fast Food,Food Stands,Food Trucks,Greek,Grocery,Halal,Indian,Italian,Japanese,Juice Bars & Smoothies,Kosher,Latin American,Lounges,Mediterranean,Mexican,Pizza,Restaurants,Salad,Sandwiches,Seafood,Soul Food,Spanish,Sports Bars,Steakhouses,Sushi Bars,Thai,Wine Bars,number_of_cats,low,medium,expensive,very expensive,hh_alone_pct,hh_u18_pct,income_diversity_ratio,m_crime_all_rt,m_crime_prop_rt,m_crime_viol_rt,m_prox_subway_pct,pop_65p_pct,pop_bornstate_pct,pop_commute_carfree_pct,pop_commute_time_avg,pop_discon_youth_pct,pop_edu_collp_pct,pop_edu_nohs_pct,pop_foreign_pct,pop_laborforce_pct,pop_num,pop_pov_65p_pct,pop_pov_pct,pop_pov_u18_pct,pop_race_asian_pct,pop_race_black_pct,pop_race_div_idx,pop_race_hisp_pct,pop_race_white_pct,pop_unemp_pct,rent_burden_med
mrNP_wltx368Bw4KSxfrbQ,Subway,40.86558,-73.86771,10467,Kingsbridge Heights/Mosholu,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
YFNsxyjMda0tIcUeRp1bFA,Vesuvio Pizza,40.8652974,-73.8680763,10467,Kingsbridge Heights/Mosholu,4.078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
eDyYsHKhfResKkwJEdLiug,Mofonguito.com,40.86527,-73.8681299,10467,Kingsbridge Heights/Mosholu,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
ACwQ2s6m2sAknYY0ryT31Q,S&R Le Juice Bar & Cafe,40.8797269485255,-73.8757807814912,10467,Kingsbridge Heights/Mosholu,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
haS8LttHjVcrvLaBTMMh0Q,JR Primos,40.86528,-73.86761,10467,Kingsbridge Heights/Mosholu,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
l601YDo9BgHFTcJimUUZVQ,Texas Chicken & Burgers,40.867,-73.8966,10468,Kingsbridge Heights/Mosholu,3.298076923076923,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
YNJlbYYUiK8_OIhaTwckXA,McDonald's,40.8669941022314,-73.897372931242,10468,Kingsbridge Heights/Mosholu,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
6L1KNOV0kB0OgeVr3TDkjQ,Mexican Fast Food,40.8668337,-73.8977218,10468,Kingsbridge Heights/Mosholu,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
zjkTDH-OFl5xtnTcE4WuDg,Oscar's Kitchen,40.86682,-73.89769,10468,Kingsbridge Heights/Mosholu,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
dnnlzvyvIhbh9rP0UV4MXQ,La Cocina,40.86719,-73.89704,10468,Kingsbridge Heights/Mosholu,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
fMvv2RYYTIndPh4hUINQuA,El Rancho Deli Grocery,40.8673973,-73.8968201,10468,Kingsbridge Heights/Mosholu,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
1u4iT3YxiOQ-mMz5E-OTLA,Kingsbridge Coffee Shop & Deli,40.86735,-73.8966,10468,Kingsbridge Heights/Mosholu,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
jmQG3uoqbd2BQKc-eWKFww,Brother Pizza,40.86726,-73.89639,10468,Kingsbridge Heights/Mosholu,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
HTZLPCDWljIGWC70APzw9A,Brothers Pizzeria,40.86726,-73.89639,10468,Kingsbridge Heights/Mosholu,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
yChPZY8u8CoZDQH1kRiy2Q,Tony's Pizzeria,40.8670214,-73.895996,10468,Kingsbridge Heights/Mosholu,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
EUQNMT_lU1_oromNfNeWzw,New Capital Restaurant,40.86735,-73.89787,10468,Kingsbridge Heights/Mosholu,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
C3spvfEd8JQJie-yixRgpQ,Com Tam Ninh Kieu,40.86702,-73.8982,10468,Kingsbridge Heights/Mosholu,3.980132450331126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
DGrFKsyAOotGDJw-JyXsTw,Double Dragon Restaurant,40.867191,-73.898079,10468,Kingsbridge Heights/Mosholu,3.76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
xAUh0ewQULBQoV7-bfdV4w,Dominican Sweet Stand,40.8670616,-73.8964081,10468,Kingsbridge Heights/Mosholu,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
DWEZiW5Suwx_EZW1UvG-Bg,Subway,40.8677436926624,-73.8990135483471,10468,Kingsbridge Heights/Mosholu,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
Q8xCMGMap69m4w856a0MSA,Casa Perez,40.8677854388952,-73.8992075622082,10468,Kingsbridge Heights/Mosholu,3.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
3VnOYXK4HmVqu65jWxdwJA,Mirador,40.8678933,-73.8993116,10468,Kingsbridge Heights/Mosholu,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
R51wvxJD8MueqVSEnwLtsw,Mirador Reataurant,40.8678996758057,-73.8994633602054,10468,Kingsbridge Heights/Mosholu,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
UB7WTXvcyRNDiboPCP7psQ,LJ Pizza,40.8690799,-73.89593,10468,Kingsbridge Heights/Mosholu,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
MqWGwgWv0HUJBgYFfwBuWA,Shalom Restaurant,40.8690799,-73.89593,10468,Kingsbridge Heights/Mosholu,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
DA1iaEvvEIvESiMzdDefCQ,Number One Restaurant,40.8678872,-73.8999716,10468,Kingsbridge Heights/Mosholu,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
LKiX5_Pl1IrOBS3odmMf0w,Kennedy Fried Chicken & Pizza,40.863793,-73.895543,10458,,3.096153846153846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
goEDfjRGvc2X5jgB_8xyLA,Millie Peartree,40.863752,-73.895555,10458,,3.877551020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
dH54zMwDvIc0pBauEBNsXQ,Battambang Market,40.865021,-73.893517,10458,,3.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
yY3HvT-G2-exg32D3hsKdQ,Kennedy Fried Chicken,40.86823,-73.90012,10468,Kingsbridge Heights/Mosholu,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
VD0zrvr53hmaA5cPWBFHKg,El Mangu Sabroso Restaurant,40.867873,-73.900524,10468,Kingsbridge Heights/Mosholu,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
3JyRCbl4KeK2sY48xu0m-w,Emilio's Pizza,40.86799,-73.90049,10468,Kingsbridge Heights/Mosholu,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
Tm0YlC8iXCnj7d1Z8nTVoQ,Corky's Restaurant,40.8632205694572,-73.8969881933675,10458,,3.823529411764706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
lQ0OUc0QeC4JdnC7SYKvBA,Happy Garden,40.86352,-73.89404,10458,,3.5384615384615383,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-3U4dk-bN_l0uqoWQe6NA,Fordham Restaurant,40.86274,-73.89651,10458,,3.823529411764706,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRdVc_y_M8Rul74qN5Zryw,Chris' Burger Joint,40.86849,-73.90122,10468,Kingsbridge Heights/Mosholu,3.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
QtkvaNdSb6eTbsOwOzID9g,Perista Restaurant,40.86849,-73.90122,10468,Kingsbridge Heights/Mosholu,2.5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0.260984832022252,0.39451953583380395,4.66666666666667,12.621512571256302,6.368192065247049,6.25332050600922,0.995222489832985,0.0969553416511278,0.43940561127149896,0.8127560174684321,43.5122211313856,0.085244346038273,0.135602755453502,0.332652123995408,0.47787241088848703,0.6702092453740041,138899.0,0.27948471755480897,0.310325497419172,0.43114281794484793,0.0249389844419326,0.15582545590681,0.429234658460613,0.7361752064449709,0.0625130490500292,0.107135803165825,0.00373
lmbtUXIvct7zhxjmeYFfcw,Popeyes Louisiana Kitchen,40.86246,-73.89612,10458,,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
